brand_name,Price,discount,image_url,Reviews_rating,Reviews_count
Vimax Carte Mémoire TF Micro SD 64GB,6300,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/313642/1.jpg?8397,4.5,2
Canon Scanner Canon CanoScan LiDE 300,48100,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/199392/1.jpg?3698,4.3,8
TOPLINK Câble USB Imprimante 5M Avec 1 Filtre IPTEC - Noir,5500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/524441/1.jpg?5404,5.0,3
CeaMere SSD 512Gb M2 Nvme Haute Vitesse,32500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/088872/1.jpg?3153,5.0,1
Samsung CHARGEUR ORDINATEUR PORTABLE + CABLE D'ALIMENTATION,7500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/248692/1.jpg?3926,3.8,4
Ahuja Microphone Collier HBM-60CC - 3.5mm - Noir,14725,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/404641/1.jpg?2068,2.5,2
"Baseus – Support Réglable Antidérapant Pour Ordinateur Portable, En Al...",28000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/940912/1.jpg?3060,4.4,18
TP-Link Clé Wifi TP-LINK - TL-WN823N - 300 Mbps Noir,7000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/091051/1.jpg?1086,4.5,2
Hp Cartouche D'encre - HP 912 - Cyan,14850,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/201202/1.jpg?6466,5.0,2
Hp BATTERIE RI04 HSTNN-PB6Q Q94C Probook 450 G4 455 G4 470 G4,21510,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/100541/1.jpg?7283,5.0,1
Hp Cartouche D'encre - HP 912 - Yellow,14850,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/201202/1.jpg?6466,5.0,1
Clé USB 16Go Haute Vitesse - King Usb,2700,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/962892/1.jpg?5265,3.0,1
Transcend Disque Dur Externe Transcend 2to - Anti-choc - Noir/Violet,59500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/26433/1.jpg?7008,3.3,3
Cable Adaptateur Disque Dur Vers USB 3.0,4700,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/733082/1.jpg?9546,4.5,2
Hp 912 Noir Cartouche D'encre Noire Authentique,17000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/323302/1.jpg?6025,5.0,2
Câble D'Alimentation - 1 M - Noir,2850,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/558831/1.jpg?6217,4.0,1
Canon Cartouche D'encre Canon GI-490 Yellow Bottle - 7000 Pages,7800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/563741/1.jpg?7926,2.5,2
Disque Dur SSD KingSsd 256GB,16900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/683872/1.jpg?0246,4.0,2
TP-Link Switch TP-Link 24 Ports - TL-SF1024D - 10/100 Mbps,32250,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/970972/1.jpg?5105,5.0,2
Hp Cartouche De Toner Laser HP 117A - W2070A - 1000 Pages - Black,47500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/065251/1.jpg?6726,4.7,3
Chargeur MacBook Pro MageSafe 1 - 85W - Blanc,27000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/173151/1.jpg?9464,4.8,4
Câble Réseau FTP – 5Mètres – Cat 5E – Blindé Et Serti – Gris,1440,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/799603/1.jpg?2061,5.0,1
"Asus Chargeur Pour PC Asus (Petit Bout) 19V, 1,75A - Noir",13500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/312182/1.jpg?9484,5.0,1
SEAGATE Disque Dur Pour Ordinateur Portable - 1 To,31500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/341142/1.jpg?7428,4.3,3
Mini Clavier Filaire USB,9500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/993872/1.jpg?4873,2.5,2
Hp Casque Avec Micro USB Call Center - Noir,18000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/779072/1.jpg?7530,4.0,8
Cable VGA 1.5 Mètres,3900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/773972/1.jpg?2991,5.0,2
Clavier Ultra Fin Sans Fil + Souris Combinée 2.4G Silencieux Pour Ordi...,10350,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/890492/1.jpg?4666,4.0,2
Adaptateur USB - Clé Bluetooth 4.0 - Noir,9500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/245831/1.jpg?5208,4.3,12
Batterie Ordinateur Portable Compatible Lenovo Ideapad G430 G450 - Noi...,22500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/954342/1.jpg?3757,5.0,1
Mini Ventilateur - Portable - Rechargeable USB - Pliable,8500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/735402/1.jpg?9812,3.6,24
"Hp Chargeur HP Gros-Bout 19V 4,74A (74.50) - Noir",10350,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/717741/1.jpg?6041,4.0,1
"Clavier AZERTY Pour Ordinateur Portable HP 450 ( G1, G2 )",11700,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/391103/1.jpg?9066,4.0,2
Lenovo Chargeur Lenovo Type-C 65 Watt - Noir,27810,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/878422/1.jpg?2400,4.5,2
Hp CHARGEUR 19.5V 2.31a (4530) Bout-Bleu + Cable,9900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/077992/1.jpg?3625,3.0,1
Clavier AZERTY Pour Ordinateur Portable LENOVO Ideapad 100-15IBD,11250,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/491103/1.jpg?7645,4.0,1
Chargeur MacBook Pro MageSafe 2 - 85W-T - Blanc,27000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/771251/1.jpg?8963,4.4,8
Humidificateur Mini Ventilateur Portable,10800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/204151/1.jpg?1770,5.0,1
Disque SSD KinSsd 256GB SATA 3,17500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/683872/1.jpg?0248,4.0,1
Antenne Tnt Kenesonic Uhf 20-E - Argent,7125,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/666891/1.jpg?0207,3.3,6
Cable VGA Male Vers Male 10m- BLANC,9000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/639992/1.jpg?4283,5.0,1
Toshiba Boitier Pour Disque Dur Externe Toshiba - Noir,16500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/704302/1.jpg?7003,4.2,24
Chargeur Adaptateur Pc Lenovo Petit Bout,13000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/937762/1.jpg?3168,4.0,1
Lot De 50 Connecteurs Réseau RJ11 - Transparent,4750,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/992752/1.jpg?3450,4.0,5
Mini Clavier AZERTY Sans Fil + Souris Optique -noir,9000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/162051/1.jpg?6245,3.8,47
Kingston Clé USB DataTraveler USB 3.2 DTX/32GB- Noir,5670,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/07189/1.jpg?3335,5.0,2
Hp Cartouche De Toner Laser HP 216A - W2412A - 850 Pages - Yellow,46000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/065251/1.jpg?6727,4.0,1
Adaptateur HDMI Femelle Vers HDMI Femelle (2 Pièces) - Noir,4655,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/317641/1.jpg?0150,3.7,3
TOPLINK Toner Compatible 30A - CF230A - Noir 1600 Page,8400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/660103/1.jpg?5845,4.0,1
Perceuse-visseuse Sans Fil à Deux Vitesses 12V - Visseuse électrique,32110,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/425903/1.jpg?8281,5.0,1
Batterie Ordinateur Portable Compatible Samsung NC10 NC20 ND10 N110 N1...,21510,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/874562/1.jpg?0465,3.0,2
Batterie PC Compatible DELL M5Y1K Inspirons 5558 3458 3558 3551 5558 3...,31500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/250832/1.jpg?4340,3.0,1
Hp Chargeur HP Compaq 18.5V 3.5a (4817) - Noir,9450,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/386642/1.jpg?8648,5.0,2
Chargeur Macbook Pro 87W / Type-C,38700,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/894991/1.jpg?8963,4.3,3
KingSsd SSD Disque 256GB,17900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/683872/1.jpg?0195,5.0,2
Batterie Ordinateur Portable JC03/JC04 Pour HP 240-G6 / 250-G6 / 255-G...,22500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/383352/1.jpg?2767,3.3,3
DELL Chargeur Ordinateur Dell Type C - 65 Watt,27000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/166012/1.jpg?8572,4.8,4
Lot De 100 Manchons RJ-45 Blanc,3500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/602262/1.jpg?6730,4.3,7
TP-Link Switch De Bureau TP-LINK 5 Ports Gigabit TL-SG1005D,14000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/357991/1.jpg?0604,3.0,2
"Adapter TYPE C 11 IN 1 – Type-C Vers VGA, USB3.0 , HDMI Et RJ45-USB C",20000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/124103/1.jpg?8769,5.0,2
Hp Chargeur HP Gros-Bout 19V 4.74a (7450) 90W - Noir,9900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/386642/1.jpg?8646,4.5,2
Imation Clé USB 32GB - Noir,4680,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/313642/1.jpg?9004,3.0,2
Cartouche D'Encre Toner 59A - CF259A - 3000 Pages - Noir,31500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/868992/1.jpg?7327,3.0,1
"Pack Clavier,souris Et Tapis De Souris Gamer Clavier Touches",12825,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/595562/1.jpg?0375,4.0,1
Chargeur MacBook Pro MageSafe.2 / 45W-T - Blanc,27000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/135012/1.jpg?3406,5.0,1
Acer Chargeur ACER 19V 2.15A (5517) + Câble - Noir,8550,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/336442/1.jpg?2479,3.7,3
Hp Cartouche D'encre 305 - Noir Et Couleur,21900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/702441/1.jpg?4526,3.8,10
Asus Chargeur ASUS 19V 1.75A (X205) Mini-USB + Câble,15300,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/391642/1.jpg?1356,5.0,1
Lenovo Chargeur LENO Type-C / 65Watt,22500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/990792/1.jpg?2127,4.0,1
Lenovo Leno Chargeur Ordinateur Leno 20V 4.5A 65W - USB Noir,9450,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/860892/1.jpg?3205,5.0,1
Boitier SSD M2 Double Standard Nvme Ngff,13900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/608082/1.jpg?7476,5.0,1
Comfast ROUTEUR WIFI Comfast CF-WR616AC,20610,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/898012/1.jpg?4450,5.0,1
Surface Chargeur Microsoft Surface Pro 4 / 15V 4.0A - Noir,33480,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/878422/1.jpg?8405,5.0,1
Hp CHARGEUR 65W Type-C - Noir,35550,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/077992/1.jpg?3265,5.0,1
"Câble HDMI - 1,5 Mètres - Noir/Rouge",2375,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/457822/1.jpg?2859,3.0,1
Batterie PC Compatible LENOVO ThinkPad SL410 SL510 T510 T520 E40 E420 ...,22500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/107832/1.jpg?4206,3.5,2
TP-Link Clé Wifi - TP-LINK - Adaptateur USB Nano - Sans Fil - TL-WN725...,5500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/687051/1.jpg?0767,4.3,10
Antenne Tnt Kenesonic Uhf 20-E - Argent,7125,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/357822/1.jpg?2883,3.1,7
Coupleur - HDMI Ver HDMI . Lot De 2pc,3060,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/152662/1.jpg?0506,4.5,2
Hp Adaptateur USB 8 Ports + Clé Usb 16gb,6300,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/097011/1.jpg?0803,3.8,4
Disque SSD M2 CeaMere 512 Go NGFF,33500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/649082/1.jpg?3149,5.0,1
Toshiba Chargeur PC Compatible Toshiba 19V 3.42 A (5525)+ Câble De Cha...,9450,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/143032/1.jpg?3706,4.0,1
Hp Cartouche 305 (3YM61AE) - Original,12350,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/349992/1.jpg?9704,5.0,1
Pochette / Fourreau CD Zippée - 80 CD - Multicolore,3088,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/504641/1.jpg?2425,4.0,2
Toner Compatible 05A - PTH-280A/505A,5100,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/846731/1.jpg?7084,4.6,5
Asus Chargeur Asu 19V 2.37A (40135) – Noir,12600,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/411792/1.jpg?4344,4.0,3
Toner Compatible 44A,8500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/665002/1.jpg?5684,4.0,3
Câble D'imprimante USB - 3 Mètres Bleu,9500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/550821/1.jpg?0625,4.0,2
KingSsd Disque Ssd 512Gb Haute Vitesse,27000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/852752/1.jpg?9146,4.6,5
Mini Ventilateur Solaire Et Pliant Rechargeable Automatique Très Puiss...,7838,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/018103/1.jpg?7669,3.0,1
Tapis Souris Gel Avec Repose Poignet En Latex,2100,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/587282/1.jpg?3414,4.0,15
Lenovo Chargeur LENO 20v 2.25a 4.0 * 1.7 Petit Bout,12600,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/850792/1.jpg?7671,5.0,1
NB Clé USB NB 64GB - Noir,6300,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/055541/1.jpg?9564,4.0,4
Hp Chargeur HP Type-C 65W + Cable - Noir,33480,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/878422/1.jpg?2403,4.0,3
Adaptateur DisplayPort (DP) Vers HDMI Câble Convertisseur Avec Audio -...,11968,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/158992/1.jpg?8019,3.0,1
Câble VGA - 1.5 M + Adaptateur HDMI To VGA,13300,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/791931/1.jpg?3149,5.0,1
TOPLINK Cartouche D'Encre - Toner Laserjet 44A (CF244A) - Noir,22500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/268852/1.jpg?2689,4.0,2
Binatone Régulateur De Tension Numérique - DVS-1000 – 1000VA -Noir / R...,18600,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/295831/1.jpg?1104,4.4,5
"Hp 10 Souris Filaire X500 Optique, USB, Noir",16731,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/270152/1.jpg?6324,3.0,1
Toner Compatible 410A Noir,8400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/417731/1.jpg?3284,4.0,5
CÂBLE D'ALIMENTATION ONDULEUR 1.5 M_NOIR,1800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/578302/1.jpg?7606,3.8,5
Batterie Ordinateur DELL Latitude E5420 E5430 E6220 E6320 E6330 E6420 ...,22500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/227251/1.jpg?1275,5.0,1
Chargeur Macbook Pro 30W / Type-C,31500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/539912/1.jpg?5850,5.0,1
Toshiba Chargeur Toshiba 19V 1.58a (5525) + Cable - Noir,8550,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/112742/1.jpg?2228,3.3,3
DAKEWEI Boitier Disque Dur Externe SATA 3.0,6300,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/573942/1.jpg?4971,3.3,4
Asus Chargeur ASUS 19V 3.42A (40135) / Petit Bout - Noir,14400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/289252/1.jpg?4487,4.0,1
Câble D'imprimante USB 2.0-NOIR,4750,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/221931/1.jpg?6548,5.0,1
Batterie Compatible Ordinateur Portable ASUS A32-F82 A32-F52 F-52 F-82...,19710,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/132832/1.jpg?7009,3.0,1
Hp Chargeur Hp 19.5V3.33A(4530)+ Câble De Chargeur Ordinateur Portable...,10800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/261662/1.jpg?6091,4.0,2
Hp Cartouche D'Encre - Toner Laserjet HP 410A - 2300 Pages - NOIR - OR...,79750,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/880991/1.jpg?7563,5.0,1
DELL Chargeur DELL Gros-Bout 19.5V 4.62 /90W,10350,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/036442/1.jpg?2083,5.0,2
"TP-Link Switch TP-LINK TL-SF1008D Switch 8 Ports 10/100 Mbps (Bureau, ...",11400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/323002/1.jpg?8700,4.0,2
Hp Chargeur HP 19.5V 2.31a (4530) + Câble,10350,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/386642/1.jpg?8650,4.2,13
Câble Réseau FTP - 1 M - Cat 6 - Blindé Et Serti,4750,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/776831/1.jpg?6903,4.0,1
Toner Compatible 117A / W2070A Noir,16200,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/617341/1.jpg?4542,4.0,3
Tambour - Cartouche Canon IR 1018/1019J/1022S/1023si,5400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/401791/1.jpg?7824,4.5,2
Batterie Asus K55 / Compatible ASUS A32-K55 A33-K55 A41-K55 A45 A55 A7...,22500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/554562/1.jpg?0234,4.0,2
Cartouche D'Encre Ubuntu COMPTATIBLE 83A - Noir,12510,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/928532/1.jpg?0895,5.0,1
Batterie PC Acer Aspire One D255 - D257 - D260 - D270 - E100,20700,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/634051/1.jpg?5605,5.0,1
Disque Ssd KingSsd 512Gb Haute Vitesse,26900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/192652/1.jpg?9146,4.0,2
DELL DEL Chargeur DEL 19.5V 4.62A (7450) / Gros-Bout+ Câble De Chargeu...,9450,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/297792/1.jpg?9586,5.0,1
Mousse De Nettoyage Handboss Universal Foam Cleaning,4900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/107741/1.jpg?2471,3.0,1
Toshiba Chargeur Toshiba 19v 4.74A(5525) + Câble De Chargeur Ordinateu...,9000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/143032/1.jpg?9970,4.7,3
Toner Compatible 35A,5500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/317731/1.jpg?3286,3.0,1
Samsung Chargeur Samsung 19V 3.16A / 60W - Noir,10350,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/961051/1.jpg?6286,3.0,4
ANTHO Toner compatible 410A Noir - CF410A - Ant - Noir,8400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/338992/1.jpg?9726,4.0,3
Lot De 2 Cartouches Compatibles Toner 737 (CF283A) - PTH-283A,9400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/096351/1.jpg?6051,4.3,3
Cartouche D'Encre Toner 106A / 1000 Pages - Noir,22500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/808992/1.jpg?2247,4.0,1
Cartouche Compatible Toner 85A - CE285A - Noir,13410,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/404122/1.jpg?5965,4.0,4
Epson Bouteille D'encre Epson 108 Noir / Black - 70ML,13000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/357862/1.jpg?7841,5.0,1
Batterie Ordinateur Portable R470 Compatible Samsung R470 R470H R478 R...,22500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/654562/1.jpg?0224,5.0,1
Hp Toner 230A - W2300A - Noir - TerraJet,85500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/084613/1.jpg?0111,4.0,1
Cable Réseaux Pré Sertie FTP CAT 6 - 1M - 1 M,1500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/596362/1.jpg?8513,4.5,2
Chargeur MacBook Pro MageSafe 1 - 60W - Blanc,27000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/634051/1.jpg?5484,4.5,4
Lenovo Chargeur Lenovo 20V 3.25a USB + Câble,10350,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/486642/1.jpg?1477,4.0,1
Hp Cartouche D'encre 123 COULEUR,12000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/728731/1.jpg?7985,3.5,12
Hp Cartouche D'encre - Pack HP 652 - Noir Et Couleur,25000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/903041/1.jpg?4032,5.0,1
Asus Chargeur Asus19V2.37A(40135)+ Câble De Chargeur Ordinateur Portab...,9900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/889252/1.jpg?8083,4.0,1
